transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002546,2026-05-03,S02,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-002547,2026-05-03,S04,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,card
TXN-002548,2026-05-03,S02,SKU-1013,Headlamp,2,24.99,49.98,3.62,cash
TXN-002549,2026-05-03,S04,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-002550,2026-05-03,S05,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-002551,2026-05-03,S01,SKU-1013,Headlamp,1,24.99,24.99,1.81,card
TXN-002552,2026-05-03,S05,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,online
TXN-002553,2026-05-03,S03,SKU-1003,Ball Cap,1,18.50,18.50,1.34,card
TXN-002554,2026-05-03,S03,SKU-1003,Ball Cap,5,18.50,92.50,6.71,cash
TXN-002555,2026-05-03,S02,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,cash
TXN-002556,2026-05-03,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,online
TXN-002557,2026-05-03,S05,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,online
TXN-002558,2026-05-03,S05,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,online
TXN-002559,2026-05-03,S02,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,card
TXN-002560,2026-05-03,S01,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,online
TXN-002561,2026-05-03,S01,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,online
TXN-002562,2026-05-03,S03,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-002563,2026-05-03,S02,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-002564,2026-05-03,S01,SKU-1013,Headlamp,6,24.99,149.94,10.87,online
TXN-002565,2026-05-03,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,online
TXN-002566,2026-05-03,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-002567,2026-05-03,S01,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,online
TXN-002568,2026-05-03,S03,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-002569,2026-05-03,S02,SKU-1011,Camp Stove,1,49.99,49.99,3.62,cash
TXN-002570,2026-05-03,S01,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-002571,2026-05-03,S03,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-002572,2026-05-03,S01,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
TXN-002573,2026-05-03,S02,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-002574,2026-05-03,S01,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,cash
TXN-002575,not_a_date,S01,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-002576,2026-05-03,S03,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-002577,2026-05-03,S02,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-002578,2026-05-03,S04,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,cash
TXN-002579,2026-05-03,S01,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,cash
TXN-002580,2026-05-03,S01,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,online
TXN-002581,2026-05-03,S01,SKU-1013,Headlamp,6,24.99,149.94,10.87,cash
TXN-002582,2026-05-03,S05,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-002583,2026-05-03,S05,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,card
TXN-002584,2026-05-03,S04,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-002585,2026-05-03,S05,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,online
TXN-002586,2026-05-03,S01,SKU-1003,Ball Cap,6,18.50,111.00,8.05,card
TXN-002587,2026-05-03,S05,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,online
TXN-002588,2026-05-03,S01,SKU-1013,Headlamp,4,24.99,99.96,7.25,card
TXN-002589,2026-05-03,S05,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,cash
