transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002169,2026-04-24,S02,SKU-1011,Camp Stove,5,49.99,249.95,18.12,online
TXN-002170,2026-04-24,S04,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,cash
TXN-002171,2026-04-24,S02,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-002172,2026-04-24,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,cash
TXN-002173,2026-04-24,S04,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,online
TXN-002174,2026-04-24,S02,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-002175,2026-04-24,S01,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,online
TXN-002176,2026-04-24,S01,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,online
TXN-002177,2026-04-24,S04,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,card
TXN-002178,2026-04-24,S01,SKU-1013,Headlamp,5,24.99,124.95,9.06,online
TXN-002179,2026-04-24,S05,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,cash
TXN-002180,2026-04-24,S05,SKU-1013,Headlamp,2,24.99,49.98,3.62,online
TXN-002181,2026-04-24,S04,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-002182,2026-04-24,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,online
TXN-002183,2026-04-24,S02,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,online
TXN-002184,2026-04-24,S02,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
TXN-002185,2026-04-24,S04,SKU-1013,Headlamp,6,24.99,149.94,10.87,card
TXN-002186,2026-04-24,S04,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,card
TXN-002187,2026-04-24,S04,SKU-1003,Ball Cap,3,18.50,55.50,4.02,online
TXN-002188,2026-04-24,S03,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-002189,2026-04-24,S02,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,cash
TXN-002190,2026-04-24,S02,SKU-1003,Ball Cap,6,18.50,111.00,8.05,card
TXN-002191,2026-04-24,S02,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-002192,2026-04-24,S02,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-002193,2026-04-24,S01,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,cash
TXN-002194,2026-04-24,S03,SKU-1013,Headlamp,6,24.99,149.94,10.87,card
TXN-002195,2026-04-24,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-002196,2026-04-24,S04,SKU-1013,Headlamp,1,24.99,24.99,1.81,online
TXN-002197,2026-04-24,S04,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,cash
TXN-002198,2026-04-24,S05,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,cash
TXN-002199,2026-04-24,S04,SKU-1013,Headlamp,2,24.99,49.98,3.62,card
TXN-002200,2026-04-24,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-002201,2026-04-24,S02,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-002202,2026-04-24,S02,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,card
TXN-002203,2026-04-24,S01,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,card
TXN-002204,2026-04-24,S02,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,cash
TXN-002205,2026-04-24,S05,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-002206,2026-04-24,S04,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,cash
TXN-002207,2026-04-24,S02,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,cash
TXN-002208,2026-04-24,S04,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-002209,2026-04-24,S04,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
TXN-002210,2026-04-24,S05,SKU-1003,Ball Cap,1,18.50,18.50,1.34,online
