transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001523,2026-04-08,S03,SKU-1013,Headlamp,1,24.99,24.99,1.81,cash
TXN-001524,2026-04-08,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-001525,2026-04-08,S01,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,online
TXN-001526,2026-04-08,S01,SKU-1013,Headlamp,4,24.99,99.96,7.25,online
TXN-001527,2026-04-08,S02,SKU-1010,Down Vest,4,74.50,298.00,21.60,cash
TXN-001528,2026-04-08,S04,SKU-1010,Down Vest,4,74.50,298.00,21.60,online
TXN-001529,2026-04-08,S02,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,card
TXN-001530,2026-04-08,S01,SKU-1011,Camp Stove,4,49.99,199.96,14.50,card
TXN-001531,2026-04-08,S04,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,cash
TXN-001532,2026-04-08,S04,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,cash
TXN-001533,2026-04-08,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-001534,2026-04-08,S04,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,cash
TXN-001535,2026-04-08,S04,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-001536,2026-04-08,S04,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-001537,2026-04-08,S02,SKU-1005,Insulated Tumbler,-2,27.99,-55.98,-4.06,card
TXN-001538,2026-04-08,S03,SKU-1013,Headlamp,1,24.99,24.99,1.81,card
TXN-001539,2026-04-08,S04,SKU-1003,Ball Cap,1,18.50,18.50,1.34,card
TXN-001540,2026-04-08,S03,SKU-1010,Down Vest,1,74.50,74.50,5.40,cash
TXN-001541,2026-04-08,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,card
TXN-001542,2026-04-08,S01,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-001543,2026-04-08,S01,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-001544,2026-04-08,S02,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,online
TXN-001545,2026-04-08,S03,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,cash
TXN-001546,2026-04-08,S02,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,online
TXN-001547,2026-04-08,S03,SKU-1011,Camp Stove,6,49.99,299.94,21.75,online
TXN-001548,2026-04-08,S05,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-001549,2026-04-08,S04,SKU-1013,Headlamp,1,24.99,24.99,1.81,card
TXN-001550,2026-04-08,S01,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,card
TXN-001551,2026-04-08,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-001552,2026-04-08,S04,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,cash
TXN-001553,2026-04-08,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-001554,2026-04-08,S03,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,cash
TXN-001555,2026-04-08,S05,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-001556,2026-04-08,S02,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-001557,2026-04-08,S05,SKU-1013,Headlamp,1,24.99,24.99,1.81,card
TXN-001558,2026-04-08,S05,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,cash
TXN-001559,2026-04-08,S01,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,online
TXN-001560,2026-04-08,S04,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-001561,2026-04-08,S01,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,card
TXN-001562,2026-04-08,S02,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,online
TXN-001563,2026-04-08,S02,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,card
TXN-001564,2026-04-08,S05,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-001565,2026-04-08,S04,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,cash
