transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000845,2026-03-22,S02,SKU-1003,Ball Cap,1,18.50,18.50,1.34,card
TXN-000846,2026-03-22,S03,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,cash
TXN-000847,2026-03-22,S01,SKU-1010,Down Vest,4,74.50,298.00,21.60,cash
TXN-000848,2026-03-22,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-000849,2026-03-22,S02,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-000850,2026-03-22,S02,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-000851,2026-03-22,S01,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,cash
TXN-000852,2026-03-22,S04,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,card
TXN-000853,2026-03-22,S03,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-000854,2026-03-22,S05,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,online
TXN-000855,2026-03-22,S05,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-000856,2026-03-22,S05,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-000857,2026-03-22,S02,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,cash
TXN-000858,2026-03-22,S03,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-000859,2026-03-22,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-000860,2026-03-22,S03,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-000861,2026-03-22,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-000862,2026-03-22,S02,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-000863,2026-03-22,S01,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-000864,2026-03-22,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-000865,2026-03-22,S05,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,online
TXN-000866,2026-03-22,S04,SKU-1010,Down Vest,4,74.50,298.00,21.60,cash
TXN-000867,2026-03-22,S04,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,cash
TXN-000868,2026-03-22,S02,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
TXN-000869,2026-03-22,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-000870,2026-03-22,S04,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-000871,2026-03-22,S01,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,online
TXN-000872,2026-03-22,S04,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,cash
TXN-000873,2026-03-22,S01,SKU-1010,Down Vest,3,74.50,223.50,16.20,cash
TXN-000874,2026-03-22,S02,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,online
TXN-000875,2026-03-22,S03,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,online
TXN-000876,2026-03-22,S04,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,cash
TXN-000877,2026-03-22,S01,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,card
TXN-000878,2026-03-22,S01,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,cash
TXN-000879,2026-03-22,S04,SKU-1003,Ball Cap,2,18.50,37.00,2.68,online
TXN-000880,2026-03-22,S05,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,card
TXN-000881,2026-03-22,S01,SKU-1011,Camp Stove,1,49.99,49.99,3.62,online
