transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003806,2026-06-03,S04,SKU-1003,Ball Cap,4,18.50,74.00,5.36,cash
TXN-003807,2026-06-03,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-003808,2026-06-03,S03,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,card
TXN-003809,2026-06-03,S04,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,card
TXN-003810,2026-06-03,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,card
TXN-003811,2026-06-03,S02,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-003812,2026-06-03,S01,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-003813,2026-06-03,S05,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,cash
TXN-003814,2026-06-03,S02,SKU-1003,Ball Cap,6,18.50,111.00,8.05,card
TXN-003815,2026-06-03,S04,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-003816,2026-06-03,S01,SKU-1003,Ball Cap,6,18.50,111.00,8.05,card
TXN-003817,2026-06-03,S03,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-003818,2026-06-03,S01,SKU-1003,Ball Cap,3,18.50,55.50,4.02,cash
TXN-003819,2026-06-03,S01,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,online
TXN-003820,2026-06-03,S05,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-003821,2026-06-03,S05,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-003822,2026-06-03,S03,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-003823,2026-06-03,S03,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,online
TXN-003824,2026-06-03,S05,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,online
TXN-003825,2026-06-03,S03,SKU-1003,Ball Cap,4,18.50,74.00,5.36,cash
TXN-003826,2026-06-03,S02,SKU-1013,Headlamp,6,24.99,149.94,10.87,cash
TXN-003827,2026-06-03,S04,SKU-1013,Headlamp,1,24.99,24.99,1.81,card
TXN-003828,2026-06-03,S03,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,online
TXN-003829,2026-06-03,S05,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,card
TXN-003830,2026-06-03,S01,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-003831,2026-06-03,S02,SKU-1003,Ball Cap,5,18.50,92.50,6.71,cash
TXN-003832,2026-06-03,S01,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,cash
TXN-003833,2026-06-03,S03,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,online
TXN-003834,2026-06-03,S04,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,online
TXN-003835,2026-06-03,S02,SKU-1013,Headlamp,3,24.99,74.97,5.44,cash
TXN-003836,2026-06-03,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-003837,2026-06-03,S02,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-003838,2026-06-03,S03,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,card
TXN-003839,2026-06-03,S05,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,online
TXN-003840,2026-06-03,S03,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,cash
TXN-003841,2026-06-03,S01,SKU-1013,Headlamp,6,24.99,149.94,10.87,card
TXN-003842,2026-06-03,S01,SKU-1013,Headlamp,2,24.99,49.98,3.62,card
TXN-003843,2026-06-03,S02,SKU-1010,Down Vest,6,74.50,447.00,32.41,online
