transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002296,2026-04-27,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,online
TXN-002297,2026-04-27,S05,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,card
TXN-002298,2026-04-27,S03,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,cash
TXN-002299,2026-04-27,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-002300,2026-04-27,S02,SKU-1011,Camp Stove,1,49.99,49.99,3.62,cash
TXN-002301,2026-04-27,S01,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,cash
TXN-002302,2026-04-27,S03,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,cash
TXN-002303,2026-04-27,S03,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,card
TXN-002304,2026-04-27,S03,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-002305,2026-04-27,S03,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,card
TXN-002306,2026-04-27,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,online
TXN-002307,2026-04-27,S03,SKU-1003,Ball Cap,1,18.50,18.50,1.34,card
TXN-002308,2026-04-27,S05,SKU-1013,Headlamp,5,24.99,124.95,9.06,cash
TXN-002309,2026-04-27,S04,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,online
TXN-002310,2026-04-27,S04,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-002311,2026-04-27,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,cash
TXN-002312,2026-04-27,S02,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,online
TXN-002313,2026-04-27,S03,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,cash
TXN-002314,2026-04-27,S01,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-002315,2026-04-27,S02,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,cash
TXN-002316,2026-04-27,S04,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,cash
TXN-002317,2026-04-27,S01,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-002318,2026-04-27,S01,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,card
TXN-002319,2026-04-27,S03,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
TXN-002320,2026-04-27,S04,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-002321,2026-04-27,S03,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,online
TXN-002322,2026-04-27,S02,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,cash
TXN-002323,2026-04-27,S04,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-002324,2026-04-27,S04,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-002325,2026-04-27,S01,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,card
TXN-002326,2026-04-27,S05,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,online
TXN-002327,2026-04-27,S01,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-002328,2026-04-27,S04,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-002329,2026-04-27,S01,SKU-1011,Camp Stove,3,49.99,149.97,10.87,online
TXN-002330,2026-04-27,S01,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-002331,2026-04-27,S04,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,card
TXN-002332,2026-04-27,S04,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-002333,2026-04-27,S02,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,cash
TXN-002334,2026-04-27,S02,SKU-1013,Headlamp,6,24.99,149.94,10.87,online
TXN-002335,2026-04-27,S03,SKU-1003,Ball Cap,6,18.50,111.00,8.05,online
TXN-002336,2026-04-27,S01,SKU-1010,Down Vest,4,74.50,298.00,21.60,card
