transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000653,2026-03-17,S02,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
TXN-000654,2026-03-17,S05,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-000655,2026-03-17,S05,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,card
TXN-000656,2026-03-17,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,online
TXN-000657,2026-03-17,S04,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,card
TXN-000658,2026-03-17,S01,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-000659,2026-03-17,S04,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,online
TXN-000660,2026-03-17,S01,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,cash
TXN-000661,2026-03-17,S02,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,cash
TXN-000662,2026-03-17,S05,SKU-1010,Down Vest,2,74.50,149.00,10.80,online
TXN-000663,2026-03-17,S02,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-000664,2026-03-17,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-000665,2026-03-17,S03,SKU-1010,Down Vest,6,74.50,447.00,32.41,card
TXN-000666,2026-03-17,S03,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
TXN-000667,2026-03-17,S05,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,online
TXN-000668,2026-03-17,S01,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,online
TXN-000669,2026-03-17,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-000670,2026-03-17,S03,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-000671,2026-03-17,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,cash
TXN-000672,2026-03-17,S03,SKU-1003,Ball Cap,5,18.50,92.50,6.71,online
TXN-000673,2026-03-17,S03,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,cash
TXN-000674,2026-03-17,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-000675,2026-03-17,S05,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,card
TXN-000676,2026-03-17,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,online
TXN-000677,2026-03-17,S04,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,card
TXN-000678,2026-03-17,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-000679,2026-03-17,S02,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,cash
TXN-000680,2026-03-17,S02,SKU-1010,Down Vest,6,74.50,447.00,32.41,card
TXN-000681,2026-03-17,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-000682,2026-03-17,S05,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-000683,2026-03-17,S04,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,cash
TXN-000684,2026-03-17,S02,SKU-1005,Insulated Tumbler,-1,27.99,-27.99,-2.03,online
TXN-000685,2026-03-17,S02,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-000686,2026-03-17,S02,SKU-1011,Camp Stove,2,49.99,99.98,7.25,online
TXN-000687,2026-03-17,S01,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,card
TXN-000688,2026-03-17,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
