transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002924,2026-05-12,S01,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-002925,2026-05-12,S02,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,cash
TXN-002926,2026-05-12,S05,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-002927,2026-05-12,S02,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,card
TXN-002928,2026-05-12,S02,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,online
TXN-002929,2026-05-12,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-002930,2026-05-12,S02,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-002931,2026-05-12,S01,SKU-1010,Down Vest,5,74.50,372.50,27.01,cash
TXN-002932,2026-05-12,S03,SKU-1013,Headlamp,6,24.99,149.94,10.87,cash
TXN-002933,2026-05-12,S05,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-002934,2026-05-12,S01,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,online
TXN-002935,2026-05-12,S05,SKU-1013,Headlamp,1,24.99,24.99,1.81,card
TXN-002936,2026-05-12,S05,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,cash
TXN-002937,2026-05-12,S01,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,cash
TXN-002938,2026-05-12,S01,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-002939,2026-05-12,S01,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,card
TXN-002940,2026-05-12,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-002941,2026-05-12,S01,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,cash
TXN-002942,2026-05-12,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,cash
TXN-002943,2026-05-12,S01,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,cash
TXN-002944,2026-05-12,S03,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-002945,2026-05-12,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-002946,2026-05-12,S05,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,card
TXN-002947,2026-05-12,S01,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-002948,2026-05-12,S03,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-002949,2026-05-12,S04,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-002950,2026-05-12,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,cash
TXN-002951,2026-05-12,S02,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-002952,2026-05-12,S04,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,online
TXN-002953,2026-05-12,S05,SKU-1011,Camp Stove,3,49.99,149.97,10.87,online
TXN-002954,2026-05-12,S01,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,cash
TXN-002955,2026-05-12,S03,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,cash
TXN-002956,2026-05-12,S04,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,cash
TXN-002957,2026-05-12,S01,SKU-1003,Ball Cap,1,18.50,18.50,1.34,card
TXN-002958,2026-05-12,S01,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,cash
TXN-002959,2026-05-12,S03,SKU-1013,Headlamp,1,24.99,24.99,1.81,online
TXN-002960,2026-05-12,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-002961,2026-05-12,S03,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-002962,2026-05-12,S01,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,cash
TXN-002963,2026-05-12,S03,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-002964,2026-05-12,S05,SKU-1010,Down Vest,6,74.50,447.00,32.41,online
TXN-002965,2026-05-12,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
