transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001445,2026-04-06,S01,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,card
TXN-001446,2026-04-06,S03,SKU-1013,Headlamp,4,24.99,99.96,7.25,cash
TXN-001447,2026-04-06,S01,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-001448,2026-04-06,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-001449,2026-04-06,S02,SKU-1003,Ball Cap,3,18.50,55.50,4.02,card
TXN-001450,2026-04-06,S03,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,online
TXN-001451,2026-04-06,S03,SKU-1011,Camp Stove,5,49.99,249.95,18.12,online
TXN-001452,2026-04-06,S04,SKU-1013,Headlamp,2,24.99,49.98,3.62,cash
TXN-001453,2026-04-06,S02,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,cash
TXN-001454,2026-04-06,S02,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,online
TXN-001455,2026-04-06,S01,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,cash
TXN-001456,2026-04-06,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,cash
TXN-001457,2026-04-06,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-001458,2026-04-06,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,online
TXN-001459,2026-04-06,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-001460,2026-04-06,S03,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-001461,2026-04-06,S05,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-001462,2026-04-06,S02,SKU-1011,Camp Stove,3,49.99,149.97,10.87,card
TXN-001463,2026-04-06,S03,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-001464,2026-04-06,S03,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,card
TXN-001465,2026-04-06,S03,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,online
TXN-001466,2026-04-06,S02,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-001467,2026-04-06,S05,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,online
TXN-001468,2026-04-06,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,online
TXN-001469,2026-04-06,S04,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-001470,2026-04-06,S05,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,online
TXN-001471,2026-04-06,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-001472,2026-04-06,S04,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-001473,2026-04-06,S01,SKU-1010,Down Vest,5,74.50,372.50,27.01,online
TXN-001474,2026-04-06,S03,SKU-1003,Ball Cap,6,18.50,111.00,8.05,cash
TXN-001475,2026-04-06,S01,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,cash
TXN-001476,2026-04-06,S01,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-001477,2026-04-06,S04,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,cash
TXN-001478,2026-04-06,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-001479,2026-04-06,S01,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
