transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001171,2026-03-30,S05,SKU-1010,Down Vest,2,74.50,149.00,10.80,cash
TXN-001172,2026-03-30,S01,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,online
TXN-001173,2026-03-30,S02,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,online
TXN-001174,2026-03-30,S02,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-001175,2026-03-30,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,online
TXN-001176,2026-03-30,S03,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,card
TXN-001177,2026-03-30,S01,SKU-1013,Headlamp,1,24.99,24.99,1.81,card
TXN-001178,2026-03-30,S03,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,online
TXN-001179,2026-03-30,S01,SKU-1003,Ball Cap,1,18.50,18.50,1.34,online
TXN-001180,2026-03-30,S02,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,cash
TXN-001181,2026-03-30,S02,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,online
TXN-001182,2026-03-30,S01,SKU-1013,Headlamp,4,24.99,99.96,7.25,card
TXN-001183,2026-03-30,S03,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,cash
TXN-001184,2026-03-30,S01,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,cash
TXN-001185,2026-03-30,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,online
TXN-001186,2026-03-30,S01,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-001187,2026-03-30,S02,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-001188,2026-03-30,S01,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,card
TXN-001189,2026-03-30,S03,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,cash
TXN-001190,2026-03-30,S01,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-001191,2026-03-30,S01,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,cash
TXN-001192,2026-03-30,S02,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-001193,2026-03-30,S05,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
TXN-001194,2026-03-30,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-001195,2026-03-30,S01,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,cash
TXN-001196,2026-03-30,S01,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-001197,2026-03-30,S02,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-001198,2026-03-30,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-001199,2026-03-30,S03,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,cash
TXN-001200,2026-03-30,S04,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,card
TXN-001201,2026-03-30,S03,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,online
TXN-001202,2026-03-30,S05,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,card
TXN-001203,2026-03-30,S02,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-001204,2026-03-30,S01,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
TXN-001205,2026-03-30,S04,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-001206,2026-03-30,S03,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-001207,2026-03-30,S01,SKU-1006,Trekking Poles,1,6105.73,6105.73,442.67,card
TXN-001208,2026-03-30,S02,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,card
