transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003614,2026-05-29,S02,SKU-1003,Ball Cap,6,18.50,111.00,8.05,card
TXN-003615,2026-05-29,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-003616,2026-05-29,S03,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,cash
TXN-003617,2026-05-29,S02,SKU-1003,Ball Cap,1,18.50,18.50,1.34,card
TXN-003618,2026-05-29,S04,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,card
TXN-003619,2026-05-29,S02,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,cash
TXN-003620,2026-05-29,S01,SKU-1013,Headlamp,4,24.99,99.96,7.25,online
TXN-003621,2026-05-29,S02,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-003622,2026-05-29,S03,SKU-1003,Ball Cap,3,18.50,55.50,4.02,cash
TXN-003623,2026-05-29,S01,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-003624,2026-05-29,S01,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,card
TXN-003625,2026-05-29,S01,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,online
TXN-003626,2026-05-29,S03,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,cash
TXN-003627,2026-05-29,S05,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-003628,2026-05-29,S02,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,cash
TXN-003629,2026-05-29,S05,SKU-1013,Headlamp,5,24.99,124.95,9.06,cash
TXN-003630,2026-05-29,S02,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-003631,2026-05-29,S01,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,online
TXN-003632,2026-05-29,S03,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,cash
TXN-003633,2026-05-29,S03,SKU-1013,Headlamp,5,24.99,124.95,9.06,online
TXN-003634,2026-05-29,S02,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,online
TXN-003635,2026-05-29,S05,SKU-1003,Ball Cap,6,18.50,111.00,8.05,card
TXN-003636,2026-05-29,S01,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,card
TXN-003637,2026-05-29,S01,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-003638,2026-05-29,S05,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,card
TXN-003639,2026-05-29,S03,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-003640,2026-05-29,S04,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-003641,2026-05-29,S05,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,cash
TXN-003642,2026-05-29,S03,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-003643,2026-05-29,S01,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,card
TXN-003644,2026-05-29,S03,SKU-1010,Down Vest,4,74.50,298.00,21.60,card
TXN-003645,2026-05-29,S02,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,card
TXN-003646,2026-05-29,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-003647,2026-05-29,S02,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,card
TXN-003648,2026-05-29,S04,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,cash
TXN-003649,2026-05-29,S02,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
TXN-003650,2026-05-29,S01,SKU-1013,Headlamp,6,24.99,149.94,10.87,online
TXN-003651,2026-05-29,S04,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-003652,2026-05-29,S05,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-003653,2026-05-29,S05,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,online
TXN-003654,2026-05-29,S03,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-003655,2026-05-29,S04,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,online
TXN-003656,2026-05-29,S02,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-003657,2026-05-29,S04,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,online
