transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003051,2026-05-15,S02,SKU-1013,Headlamp,2,24.99,49.98,3.62,card
TXN-003052,2026-05-15,S04,SKU-1003,Ball Cap,1,18.50,18.50,1.34,cash
TXN-003053,2026-05-15,S02,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,card
TXN-003054,2026-05-15,S04,SKU-1011,Camp Stove,3,49.99,149.97,10.87,card
TXN-003055,2026-05-15,S02,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,online
TXN-003056,2026-05-15,S03,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-003057,2026-05-15,S02,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-003058,2026-05-15,S02,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,cash
TXN-003059,2026-05-15,S02,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,online
TXN-003060,2026-05-15,S03,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-003061,2026-05-15,S04,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,card
TXN-003062,2026-05-15,S02,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-003063,2026-05-15,S02,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,card
TXN-003064,2026-05-15,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-003065,2026-05-15,S03,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,online
TXN-003066,2026-05-15,S04,SKU-1013,Headlamp,4,24.99,99.96,7.25,online
TXN-003067,2026-05-15,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,cash
TXN-003068,2026-05-15,S03,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-003069,2026-05-15,S01,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,online
TXN-003070,2026-05-15,S03,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-003071,2026-05-15,S02,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-003072,2026-05-15,S03,SKU-1011,Camp Stove,2,49.99,99.98,7.25,card
TXN-003073,2026-05-15,S05,SKU-1013,Headlamp,4,24.99,99.96,7.25,online
TXN-003074,2026-05-15,S03,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-003075,2026-05-15,S01,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-003076,2026-05-15,S03,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,online
TXN-003077,2026-05-15,S01,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,cash
TXN-003078,2026-05-15,S01,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,online
TXN-003079,2026-05-15,S05,SKU-1011,Camp Stove,4,49.99,199.96,14.50,online
TXN-003080,2026-05-15,S02,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,cash
TXN-003081,2026-05-15,S03,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,online
TXN-003082,2026-05-15,S01,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-003083,2026-05-15,S02,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,online
TXN-003084,2026-05-15,S04,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,online
TXN-003085,2026-05-15,S02,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-003086,2026-05-15,S03,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
