transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000161,2026-03-05,S05,SKU-1010,Down Vest,6,74.50,447.00,32.41,cash
TXN-000162,2026-03-05,S01,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,card
TXN-000163,2026-03-05,S03,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,online
TXN-000164,2026-03-05,S03,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-000165,2026-03-05,S02,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,card
TXN-000166,2026-03-05,S04,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,online
TXN-000167,2026-03-05,S01,SKU-1011,Camp Stove,4,49.99,199.96,14.50,online
TXN-000168,2026-03-05,S04,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,online
TXN-000169,2026-03-05,S03,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,card
TXN-000170,2026-03-05,S05,SKU-1013,Headlamp,1,24.99,24.99,1.81,cash
TXN-000171,2026-03-05,S05,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,cash
TXN-000172,2026-03-05,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-000173,2026-03-05,S03,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,card
TXN-000174,2026-03-05,S03,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,cash
TXN-000175,2026-03-05,S03,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,cash
TXN-000176,2026-03-05,S04,SKU-1013,Headlamp,1,24.99,24.99,1.81,cash
TXN-000177,2026-03-05,S04,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,online
TXN-000178,2026-03-05,S04,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-000179,2026-03-05,S03,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-000180,2026-03-05,S05,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-000181,2026-03-05,S01,SKU-1011,Camp Stove,3,49.99,149.97,10.87,cash
TXN-000182,2026-03-05,S03,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-000183,2026-03-05,S03,SKU-1003,Ball Cap,3,18.50,55.50,4.02,online
TXN-000184,2026-03-05,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,online
TXN-000185,2026-03-05,S01,SKU-1011,Camp Stove,1,49.99,49.99,3.62,card
TXN-000186,2026-03-05,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-000187,2026-03-05,S01,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-000188,2026-03-05,S02,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,online
TXN-000189,2026-03-05,S02,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-000190,2026-03-05,S02,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,cash
TXN-000191,2026-03-05,S02,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,cash
TXN-000192,2026-03-05,S02,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,cash
TXN-000193,2026-03-05,S03,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-000194,2026-03-05,S04,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,online
TXN-000195,2026-03-05,S02,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-000196,2026-03-05,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,online
TXN-000197,2026-03-05,S05,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-000198,2026-03-05,S05,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,card
TXN-000199,2026-03-05,S03,SKU-1011,Camp Stove,2,49.99,99.98,7.25,card
TXN-000200,2026-03-05,S01,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-000201,2026-03-05,S01,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,cash
TXN-000202,2026-03-05,S02,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
