transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001091,2026-03-28,S04,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-001092,2026-03-28,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,online
TXN-001093,2026-03-28,S03,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,cash
TXN-001094,2026-03-28,S01,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,card
TXN-001095,2026-03-28,S05,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-001096,2026-03-28,S04,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-001097,2026-03-28,S03,SKU-1011,Camp Stove,2,49.99,99.98,7.25,card
TXN-001098,2026-03-28,S04,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-001099,2026-03-28,S01,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,online
TXN-001100,2026-03-28,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,cash
TXN-001101,2026-03-28,S02,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-001102,2026-03-28,S04,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-001103,2026-03-28,S04,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,card
TXN-001104,2026-03-28,S03,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,online
TXN-001105,2026-03-28,S01,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,online
TXN-001106,2026-03-28,S05,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-001107,2026-03-28,S03,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,cash
TXN-001108,2026-03-28,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,online
TXN-001109,2026-03-28,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-001110,2026-03-28,S03,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
TXN-001111,2026-03-28,S04,SKU-1010,Down Vest,5,74.50,372.50,27.01,online
TXN-001112,2026-03-28,S01,SKU-1010,Down Vest,5,74.50,372.50,27.01,online
TXN-001113,2026-03-28,S02,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-001114,2026-03-28,S04,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,online
TXN-001115,2026-03-28,S02,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
TXN-001116,2026-03-28,S02,SKU-1011,Camp Stove,2,49.99,99.98,7.25,online
TXN-001117,2026-03-28,S01,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,online
TXN-001118,2026-03-28,S02,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,cash
TXN-001119,2026-03-28,S02,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,cash
TXN-001120,2026-03-28,S02,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-001121,2026-03-28,S01,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,card
TXN-001122,2026-03-28,S02,SKU-1013,Headlamp,1,24.99,24.99,1.81,online
TXN-001123,2026-03-28,S02,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,online
TXN-001124,2026-03-28,S04,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-001125,2026-03-28,S05,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,online
TXN-001126,2026-03-28,S02,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,cash
TXN-001127,2026-03-28,S01,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,cash
TXN-001128,2026-03-28,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,online
TXN-001129,2026-03-28,S04,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-001130,2026-03-28,S05,SKU-1013,Headlamp,6,24.99,149.94,10.87,card
TXN-001131,2026-03-28,S01,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,online
TXN-001132,2026-03-28,S02,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,card
TXN-001133,2026-03-28,S02,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,online
TXN-001134,2026-03-28,S02,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,cash
