transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001006,2026-03-26,S01,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,card
TXN-001007,2026-03-26,S02,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-001008,2026-03-26,S05,SKU-1003,Ball Cap,3,18.50,55.50,4.02,online
TXN-001009,2026-03-26,S05,SKU-1011,Camp Stove,2,49.99,99.98,7.25,online
TXN-001010,2026-03-26,S01,SKU-1011,Camp Stove,3,49.99,149.97,10.87,cash
TXN-001011,2026-03-26,S04,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,card
TXN-001012,2026-03-26,S01,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-001013,2026-03-26,S01,SKU-1013,Headlamp,5,24.99,124.95,9.06,cash
TXN-001014,2026-03-26,S04,SKU-1011,Camp Stove,2,49.99,99.98,7.25,cash
TXN-001015,2026-03-26,S04,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-001016,2026-03-26,S02,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,card
TXN-001017,2026-03-26,S04,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,cash
TXN-001018,2026-03-26,S05,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-001019,2026-03-26,S03,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,cash
TXN-001020,2026-03-26,S04,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,online
TXN-001021,2026-03-26,S02,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,card
TXN-001022,2026-03-26,S01,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,cash
TXN-001023,2026-03-26,S01,SKU-1011,Camp Stove,4,49.99,199.96,14.50,cash
TXN-001024,2026-03-26,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-001025,2026-03-26,S04,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,cash
TXN-001026,2026-03-26,S01,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,online
TXN-001027,2026-03-26,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,cash
TXN-001028,2026-03-26,S03,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,cash
TXN-001029,2026-03-26,S02,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-001030,2026-03-26,S03,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,online
TXN-001031,2026-03-26,S02,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,cash
TXN-001032,2026-03-26,S02,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,online
TXN-001033,2026-03-26,S03,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,online
TXN-001034,2026-03-26,S04,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-001035,2026-03-26,S04,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-001036,2026-03-26,S02,SKU-1011,Camp Stove,2,49.99,99.98,7.25,card
TXN-001037,2026-03-26,S02,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,online
TXN-001038,2026-03-26,S05,SKU-1003,Ball Cap,1,18.50,18.50,1.34,online
TXN-001039,2026-03-26,S01,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,cash
TXN-001040,2026-03-26,S02,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-001041,2026-03-26,S02,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,cash
TXN-001042,2026-03-26,S02,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-001043,2026-03-26,S05,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,cash
TXN-001044,2026-03-26,S04,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,cash
TXN-001045,2026-03-26,S01,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-001046,2026-03-26,S01,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-001047,2026-03-26,S02,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-001048,2026-03-26,S01,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,card
TXN-001049,2026-03-26,S05,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,online
TXN-001050,2026-03-26,S03,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,cash
