transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002417,2026-04-30,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-002418,2026-04-30,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-002419,2026-04-30,S03,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-002420,2026-04-30,S05,SKU-1013,Headlamp,2,24.99,49.98,3.62,cash
TXN-002421,2026-04-30,S05,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,card
TXN-002422,2026-04-30,S01,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,card
TXN-002423,2026-04-30,S02,SKU-1010,Down Vest,2,74.50,149.00,10.80,online
TXN-002424,2026-04-30,S01,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,online
TXN-002425,2026-04-30,S02,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-002426,2026-04-30,S05,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,card
TXN-002427,2026-04-30,S02,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,card
TXN-002428,2026-04-30,S02,SKU-1010,Down Vest,4,74.50,298.00,21.60,card
TXN-002429,2026-04-30,S05,SKU-1010,Down Vest,2,74.50,149.00,10.80,online
TXN-002430,2026-04-30,S01,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
TXN-002431,2026-04-30,S02,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
TXN-002432,2026-04-30,S04,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,online
TXN-002433,2026-04-30,S03,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,card
TXN-002434,2026-04-30,S04,SKU-1013,Headlamp,3,24.99,74.97,5.44,cash
TXN-002435,2026-04-30,S03,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-002436,2026-04-30,S04,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-002437,2026-04-30,S03,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,card
TXN-002438,2026-04-30,S01,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,cash
TXN-002439,2026-04-30,S02,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,cash
TXN-002440,2026-04-30,S02,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-002441,2026-04-30,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-002442,2026-04-30,S01,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,card
TXN-002443,2026-04-30,S03,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,cash
TXN-002444,2026-04-30,S01,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,cash
TXN-002445,2026-04-30,S04,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-002446,2026-04-30,S03,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,cash
TXN-002447,2026-04-30,S03,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,online
TXN-002448,2026-04-30,S04,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,cash
TXN-002449,2026-04-30,S05,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
TXN-002450,2026-04-30,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-002451,2026-04-30,S03,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,card
TXN-002452,2026-04-30,S01,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-002453,2026-04-30,S04,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-002454,2026-04-30,S03,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,online
TXN-002455,2026-04-30,S04,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,card
TXN-002456,2026-04-30,S04,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,cash
TXN-002457,2026-04-30,S01,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-002458,2026-04-30,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,online
TXN-002459,2026-04-30,S05,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-002460,2026-04-30,S04,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,cash
TXN-002461,2026-04-30,S01,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
