transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003294,2026-05-21,S02,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,online
TXN-003295,2026-05-21,S05,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-003296,2026-05-21,S04,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,cash
TXN-003297,2026-05-21,S03,SKU-1011,Camp Stove,3,49.99,149.97,10.87,card
TXN-003298,2026-05-21,S01,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,online
TXN-003299,2026-05-21,S02,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,card
TXN-003300,2026-05-21,S03,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,card
TXN-003301,2026-05-21,S03,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-003302,2026-05-21,S02,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-003303,2026-05-21,S04,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,online
TXN-003304,2026-05-21,S01,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,online
TXN-003305,2026-05-21,S04,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,online
TXN-003306,2026-05-21,S02,SKU-1013,Headlamp,4,24.99,99.96,7.25,card
TXN-003307,2026-05-21,S01,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,cash
TXN-003308,2026-05-21,S01,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-003309,2026-05-21,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,cash
TXN-003310,2026-05-21,S02,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,online
TXN-003311,2026-05-21,S02,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-003312,2026-05-21,S01,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,online
TXN-003313,2026-05-21,S05,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
TXN-003314,2026-05-21,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,cash
TXN-003315,2026-05-21,S03,SKU-1013,Headlamp,6,24.99,149.94,10.87,cash
TXN-003316,2026-05-21,S04,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,cash
TXN-003317,2026-05-21,S03,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,cash
TXN-003318,2026-05-21,S02,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-003319,2026-05-21,S04,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-003320,2026-05-21,S04,SKU-1010,Down Vest,5,74.50,372.50,27.01,online
TXN-003321,2026-05-21,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,online
TXN-003322,2026-05-21,S04,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-003323,2026-05-21,S02,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,card
TXN-003324,2026-05-21,S02,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,online
TXN-003325,2026-05-21,S01,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,online
TXN-003326,2026-05-21,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-003327,2026-05-21,S02,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-003328,2026-05-21,S03,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,card
TXN-003329,2026-05-21,S05,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-003330,2026-05-21,S04,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,online
TXN-003331,2026-05-21,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-003332,2026-05-21,S02,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-003333,2026-05-21,S02,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-003334,2026-05-21,S02,SKU-1010,Down Vest,4,74.50,298.00,21.60,cash
TXN-003335,2026-05-21,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,card
TXN-003336,2026-05-21,S02,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-003337,2026-05-21,S02,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
