transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002505,2026-05-02,S05,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
TXN-002506,2026-05-02,S04,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,online
TXN-002507,2026-05-02,S02,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,card
TXN-002508,2026-05-02,S04,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,card
TXN-002509,2026-05-02,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-002510,2026-05-02,S01,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-002511,2026-05-02,S01,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,card
TXN-002512,2026-05-02,S02,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-002513,2026-05-02,S01,SKU-1003,Ball Cap,6,18.50,111.00,8.05,card
TXN-002514,2026-05-02,S02,SKU-1013,Headlamp,6,24.99,149.94,10.87,card
TXN-002515,2026-05-02,S01,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,cash
TXN-002516,2026-05-02,S04,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-002517,2026-05-02,S01,SKU-1011,Camp Stove,1,49.99,49.99,3.62,card
TXN-002518,2026-05-02,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,online
TXN-002519,2026-05-02,S02,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-002520,2026-05-02,S01,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,online
TXN-002521,2026-05-02,S05,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,online
TXN-002522,2026-05-02,S02,SKU-1003,Ball Cap,4,18.50,74.00,5.36,cash
TXN-002523,2026-05-02,S05,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,cash
TXN-002524,2026-05-02,S05,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,online
TXN-002525,2026-05-02,S05,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,online
TXN-002526,2026-05-02,S02,SKU-1013,Headlamp,6,24.99,149.94,10.87,cash
TXN-002527,2026-05-02,S03,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,card
TXN-002528,2026-05-02,S04,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-002529,2026-05-02,S01,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,card
TXN-002530,2026-05-02,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-002531,2026-05-02,S02,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-002532,2026-05-02,S05,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
TXN-002533,2026-05-02,S03,SKU-1013,Headlamp,6,24.99,149.94,10.87,card
TXN-002534,2026-05-02,S04,SKU-1013,Headlamp,4,24.99,99.96,7.25,cash
TXN-002535,2026-05-02,S04,SKU-1010,Down Vest,6,74.50,447.00,32.41,cash
TXN-002536,2026-05-02,S01,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,online
TXN-002537,2026-05-02,S03,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-002538,2026-05-02,S05,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,cash
TXN-002539,2026-05-02,S03,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-002540,2026-05-02,S02,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-002541,2026-05-02,S03,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,cash
TXN-002542,2026-05-02,S04,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,online
TXN-002543,2026-05-02,S05,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-002544,2026-05-02,S05,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,card
TXN-002545,2026-05-02,S01,SKU-1010,Down Vest,3,74.50,223.50,16.20,cash
