transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002251,2026-04-26,S01,SKU-1003,Ball Cap,4,18.50,74.00,5.36,online
TXN-002252,2026-04-26,S04,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-002253,2026-04-26,S01,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,cash
TXN-002254,2026-04-26,S03,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,cash
TXN-002255,2026-04-26,S02,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,card
TXN-002256,2026-04-26,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,online
TXN-002257,2026-04-26,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,cash
TXN-002258,2026-04-26,S04,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,card
TXN-002259,2026-04-26,S01,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-002260,2026-04-26,S03,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-002261,2026-04-26,S05,SKU-1013,Headlamp,1,24.99,24.99,1.81,online
TXN-002262,2026-04-26,S01,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-002263,2026-04-26,S01,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,card
TXN-002264,2026-04-26,S02,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-002265,2026-04-26,S02,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,cash
TXN-002266,2026-04-26,S01,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-002267,2026-04-26,S05,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-002268,2026-04-26,S05,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,cash
TXN-002269,2026-04-26,S01,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-002270,2026-04-26,S05,SKU-1010,Down Vest,4,74.50,298.00,21.60,cash
TXN-002271,2026-04-26,S04,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,cash
TXN-002272,2026-04-26,S04,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,card
TXN-002273,2026-04-26,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-002274,2026-04-26,S01,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,card
TXN-002275,2026-04-26,S04,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-002276,2026-04-26,S05,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,cash
TXN-002277,2026-04-26,S01,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,card
TXN-002278,2026-04-26,S04,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,online
TXN-002279,2026-04-26,S02,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,online
TXN-002280,2026-04-26,S02,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,online
TXN-002281,2026-04-26,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-002282,2026-04-26,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,card
TXN-002283,2026-04-26,S04,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,cash
TXN-002284,2026-04-26,S02,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,online
TXN-002285,2026-04-26,S02,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,card
TXN-002286,2026-04-26,S02,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
TXN-002287,2026-04-26,S02,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,cash
TXN-002288,2026-04-26,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-002289,2026-04-26,S04,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,card
TXN-002290,2026-04-26,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-002291,2026-04-26,S02,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-002292,2026-04-26,S04,SKU-1003,Ball Cap,3,18.50,55.50,4.02,online
TXN-002293,2026-04-26,S03,SKU-1010,Down Vest,4,74.50,298.00,21.60,cash
TXN-002294,2026-04-26,S03,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-002295,2026-04-26,S03,SKU-1011,Camp Stove,3,49.99,149.97,10.87,card
