transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001323,2026-04-03,S05,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,online
TXN-001324,2026-04-03,S03,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-001325,2026-04-03,S03,SKU-1013,Headlamp,1,24.99,24.99,1.81,card
TXN-001326,2026-04-03,S01,SKU-1013,Headlamp,1,24.99,24.99,1.81,cash
TXN-001327,2026-04-03,S01,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,online
TXN-001328,2026-04-03,S02,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,card
TXN-001329,2026-04-03,S01,SKU-1011,Camp Stove,4,49.99,199.96,14.50,online
TXN-001330,2026-04-03,S03,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,cash
TXN-001331,2026-04-03,S01,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-001332,2026-04-03,S01,SKU-1011,Camp Stove,4,49.99,199.96,14.50,cash
TXN-001333,2026-04-03,S02,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,online
TXN-001334,2026-04-03,S05,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-001335,2026-04-03,S05,SKU-1003,Ball Cap,2,18.50,37.00,2.68,online
TXN-001336,2026-04-03,S01,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,online
TXN-001337,2026-04-03,S05,SKU-1010,Down Vest,1,74.50,74.50,5.40,online
TXN-001338,2026-04-03,S04,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,card
TXN-001339,2026-04-03,S03,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,online
TXN-001340,2026-04-03,S04,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,cash
TXN-001341,2026-04-03,S04,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,online
TXN-001342,2026-04-03,S02,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
TXN-001343,2026-04-03,S03,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,online
TXN-001344,2026-04-03,S01,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,cash
TXN-001345,2026-04-03,S03,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,online
TXN-001346,2026-04-03,S05,SKU-1011,Camp Stove,1,49.99,49.99,3.62,card
TXN-001347,2026-04-03,S05,SKU-1011,Camp Stove,5,49.99,249.95,18.12,cash
TXN-001348,2026-04-03,S03,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,online
TXN-001349,2026-04-03,S04,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,online
TXN-001350,2026-04-03,S04,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,card
TXN-001351,2026-04-03,S01,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,card
TXN-001352,2026-04-03,S03,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,card
TXN-001353,2026-04-03,S01,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,card
TXN-001354,2026-04-03,S01,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,online
TXN-001355,2026-04-03,S05,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,online
TXN-001356,2026-04-03,S05,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,online
TXN-001357,2026-04-03,S02,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-001358,2026-04-03,S01,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
