transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000414,2026-03-11,S05,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-000415,2026-03-11,S02,SKU-1013,Headlamp,4,24.99,99.96,7.25,card
TXN-000416,2026-03-11,S01,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,online
TXN-000417,2026-03-11,S04,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,card
TXN-000418,2026-03-11,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,card
TXN-000419,2026-03-11,S02,SKU-1013,Headlamp,4,24.99,99.96,7.25,online
TXN-000420,2026-03-11,S04,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,cash
TXN-000421,2026-03-11,S01,SKU-1010,Down Vest,4,74.50,298.00,21.60,online
TXN-000422,2026-03-11,S05,SKU-1010,Down Vest,1,74.50,74.50,5.40,online
TXN-000423,2026-03-11,S02,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,online
TXN-000424,2026-03-11,S04,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,cash
TXN-000425,2026-03-11,S02,SKU-1003,Ball Cap,2,18.50,37.00,2.68,online
TXN-000426,2026-03-11,S02,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-000427,2026-03-11,S04,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-000428,2026-03-11,S03,SKU-1003,Ball Cap,3,18.50,55.50,4.02,cash
TXN-000429,2026-03-11,S04,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,cash
TXN-000430,2026-03-11,S02,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,cash
TXN-000431,2026-03-11,S01,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,cash
TXN-000432,2026-03-11,S01,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,card
TXN-000433,2026-03-11,S02,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,cash
TXN-000434,2026-03-11,S05,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,cash
TXN-000435,2026-03-11,S02,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-000436,2026-03-11,S02,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,cash
TXN-000437,2026-03-11,S03,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,online
TXN-000438,2026-03-11,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,online
TXN-000439,2026-03-11,S02,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,online
TXN-000440,2026-03-11,S01,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-000441,2026-03-11,S01,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,online
TXN-000442,2026-03-11,S01,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-000443,2026-03-11,S02,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,online
TXN-000444,2026-03-11,S03,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
TXN-000445,2026-03-11,S03,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,card
TXN-000446,2026-03-11,S02,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-000447,2026-03-11,S01,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,online
TXN-000448,2026-03-11,S03,SKU-1013,Headlamp,5,24.99,124.95,9.06,online
TXN-000449,2026-03-11,S01,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,card
TXN-000450,2026-03-11,S03,SKU-1011,Camp Stove,1,49.99,49.99,3.62,cash
TXN-000451,2026-03-11,S03,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,cash
TXN-000452,2026-03-11,S02,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,cash
TXN-000453,2026-03-11,S04,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-000454,2026-03-11,S02,SKU-1011,Camp Stove,2,49.99,99.98,7.25,cash
TXN-000455,2026-03-11,S01,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-000456,2026-03-11,S02,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,cash
TXN-000457,2026-03-11,S04,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
