transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002802,2026-05-09,S01,SKU-1013,Headlamp,2,24.99,49.98,3.62,card
TXN-002803,2026-05-09,S02,SKU-1011,Camp Stove,4,49.99,199.96,14.50,card
TXN-002804,2026-05-09,S03,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-002805,2026-05-09,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-002806,2026-05-09,S05,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,cash
TXN-002807,2026-05-09,S03,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,online
TXN-002808,2026-05-09,S02,SKU-1013,Headlamp,4,24.99,99.96,7.25,online
TXN-002809,2026-05-09,S01,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,online
TXN-002810,2026-05-09,S01,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,cash
TXN-002811,2026-05-09,S02,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-002812,2026-05-09,S04,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,online
TXN-002813,2026-05-09,S05,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,cash
TXN-002814,2026-05-09,S04,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,cash
TXN-002815,2026-05-09,S03,SKU-1011,Camp Stove,1,49.99,49.99,3.62,online
TXN-002816,2026-05-09,S01,SKU-1013,Headlamp,1,24.99,24.99,1.81,online
TXN-002817,2026-05-09,S03,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-002818,2026-05-09,S01,SKU-1013,Headlamp,1,24.99,24.99,1.81,cash
TXN-002819,2026-05-09,S01,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,cash
TXN-002820,2026-05-09,S02,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
TXN-002821,2026-05-09,S01,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,card
TXN-002822,2026-05-09,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-002823,2026-05-09,S02,SKU-1003,Ball Cap,5,18.50,92.50,6.71,cash
TXN-002824,2026-05-09,S02,SKU-1003,Ball Cap,3,18.50,55.50,4.02,card
TXN-002825,2026-05-09,S01,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-002826,2026-05-09,S01,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,online
TXN-002827,2026-05-09,S02,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-002828,2026-05-09,S04,SKU-1003,Ball Cap,4,18.50,74.00,5.36,cash
TXN-002829,2026-05-09,S01,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-002830,2026-05-09,S02,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,online
TXN-002831,2026-05-09,S03,SKU-1003,Ball Cap,3,18.50,55.50,4.02,online
TXN-002832,2026-05-09,S04,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-002833,2026-05-09,S03,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,cash
TXN-002834,2026-05-09,S03,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,cash
TXN-002835,2026-05-09,S03,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,online
TXN-002836,2026-05-09,S04,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-002837,2026-05-09,S05,SKU-1013,Headlamp,6,24.99,149.94,10.87,card
TXN-002838,2026-05-09,S02,SKU-1010,Down Vest,3,74.50,223.50,16.20,cash
TXN-002839,2026-05-09,S01,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-002840,2026-05-09,S01,SKU-1011,Camp Stove,4,49.99,199.96,14.50,card
TXN-002841,2026-05-09,S04,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-002842,2026-05-09,S02,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,card
TXN-002843,2026-05-09,S03,SKU-1003,Ball Cap,6,18.50,111.00,8.05,cash
