transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003410,2026-05-24,S04,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,cash
TXN-003411,2026-05-24,S02,SKU-1010,Down Vest,5,74.50,372.50,27.01,cash
TXN-003412,2026-05-24,S01,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,cash
TXN-003413,2026-05-24,S05,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,card
TXN-003414,2026-05-24,S01,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-003415,2026-05-24,S01,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-003416,2026-05-24,S01,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,cash
TXN-003417,2026-05-24,S01,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,card
TXN-003418,2026-05-24,S01,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,cash
TXN-003419,2026-05-24,S02,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
TXN-003420,2026-05-24,S05,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-003421,2026-05-24,S05,SKU-1013,Headlamp,4,24.99,99.96,7.25,card
TXN-003422,2026-05-24,S03,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,online
TXN-003423,2026-05-24,S03,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,card
TXN-003424,2026-05-24,S03,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,card
TXN-003425,2026-05-24,S03,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,cash
TXN-003426,2026-05-24,S01,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,online
TXN-003427,2026-05-24,S03,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-003428,2026-05-24,S04,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,online
TXN-003429,2026-05-24,S04,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,cash
TXN-003430,2026-05-24,S05,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,online
TXN-003431,2026-05-24,S05,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,online
TXN-003432,2026-05-24,S03,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,online
TXN-003433,2026-05-24,S04,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-003434,2026-05-24,S03,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,online
TXN-003435,2026-05-24,S03,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,cash
TXN-003436,2026-05-24,S01,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-003437,2026-05-24,S03,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,card
TXN-003438,2026-05-24,S02,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,online
TXN-003439,2026-05-24,S02,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,card
TXN-003440,2026-05-24,S01,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,card
TXN-003441,2026-05-24,S05,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-003442,2026-05-24,S01,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,online
TXN-003443,2026-05-24,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,cash
TXN-003444,2026-05-24,S03,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,online
