transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001359,2026-04-04,S03,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,online
TXN-001360,2026-04-04,S05,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-001361,2026-04-04,S02,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,online
TXN-001362,2026-04-04,S02,SKU-1003,Ball Cap,5,18.50,92.50,6.71,cash
TXN-001363,2026-04-04,S02,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-001364,2026-04-04,S03,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,cash
TXN-001365,2026-04-04,S05,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-001366,2026-04-04,S01,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,cash
TXN-001367,2026-04-04,S04,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
TXN-001368,2026-04-04,S02,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,card
TXN-001369,2026-04-04,S04,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-001370,2026-04-04,S04,SKU-1011,Camp Stove,5,49.99,249.95,18.12,cash
TXN-001371,2026-04-04,S03,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-001372,2026-04-04,S02,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,cash
TXN-001373,2026-04-04,S05,SKU-1011,Camp Stove,5,49.99,249.95,18.12,online
TXN-001374,2026-04-04,S04,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,cash
TXN-001375,2026-04-04,S01,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,online
TXN-001376,2026-04-04,S02,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,card
TXN-001377,2026-04-04,S01,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-001378,2026-04-04,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-001379,2026-04-04,S01,SKU-1011,Camp Stove,4,49.99,199.96,14.50,card
TXN-001380,2026-04-04,S02,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,online
TXN-001381,2026-04-04,S02,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,online
TXN-001382,2026-04-04,S01,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-001383,2026-04-04,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,card
TXN-001384,2026-04-04,S03,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-001385,2026-04-04,S02,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-001386,2026-04-04,S04,SKU-1013,Headlamp,5,24.99,124.95,9.06,online
TXN-001387,2026-04-04,S03,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,card
TXN-001388,2026-04-04,S01,SKU-1013,Headlamp,6,24.99,149.94,10.87,online
TXN-001389,2026-04-04,S02,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,card
TXN-001390,2026-04-04,S01,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,card
TXN-001391,2026-04-04,S03,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
TXN-001392,2026-04-04,S01,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,online
TXN-001393,2026-04-04,S02,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,cash
TXN-001394,2026-04-04,S02,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,cash
TXN-001395,2026-04-04,S01,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-001396,2026-04-04,S02,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,cash
TXN-001397,2026-04-04,S03,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,cash
TXN-001398,2026-04-04,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-001399,2026-04-04,S03,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,online
