transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001726,2026-04-13,S04,SKU-1013,Headlamp,2,24.99,49.98,3.62,online
TXN-001727,2026-04-13,S04,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-001728,2026-04-13,S02,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,online
TXN-001729,2026-04-13,S03,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-001730,2026-04-13,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-001731,2026-04-13,S01,SKU-1010,Down Vest,5,74.50,372.50,27.01,online
TXN-001732,2026-04-13,S02,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,online
TXN-001733,2026-04-13,S02,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-001734,2026-04-13,S01,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,cash
TXN-001735,2026-04-13,S02,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,online
TXN-001736,2026-04-13,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-001737,2026-04-13,S02,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-001738,2026-04-13,S01,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
TXN-001739,2026-04-13,S01,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,online
TXN-001740,2026-04-13,S01,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-001741,2026-04-13,S02,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-001742,2026-04-13,S01,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,cash
TXN-001743,2026-04-13,S03,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,online
TXN-001744,2026-04-13,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,cash
TXN-001745,2026-04-13,S01,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,cash
TXN-001746,2026-04-13,S02,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-001747,2026-04-13,S02,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-001748,2026-04-13,S03,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-001749,2026-04-13,S02,SKU-1003,Ball Cap,1,18.50,18.50,1.34,card
TXN-001750,2026-04-13,S02,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,cash
TXN-001751,2026-04-13,S04,SKU-1010,Down Vest,6,74.50,447.00,32.41,card
TXN-001752,2026-04-13,S01,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,cash
TXN-001753,2026-04-13,S01,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,online
TXN-001754,2026-04-13,S01,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-001755,2026-04-13,S05,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,card
TXN-001756,2026-04-13,S04,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,cash
TXN-001757,2026-04-13,S03,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-001758,2026-04-13,S01,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,card
TXN-001759,2026-04-13,S02,SKU-1011,Camp Stove,5,49.99,249.95,18.12,online
TXN-001760,2026-04-13,S03,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,online
TXN-001761,2026-04-13,S02,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-001762,2026-04-13,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,online
TXN-001763,2026-04-13,S01,SKU-1013,Headlamp,6,24.99,149.94,10.87,online
TXN-001764,2026-04-13,S02,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-001765,2026-04-13,S05,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,online
TXN-001766,2026-04-13,S02,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,cash
TXN-001767,2026-04-13,S01,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,online
