transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002381,2026-04-29,S05,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,online
TXN-002382,2026-04-29,S03,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-002383,2026-04-29,S03,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-002384,2026-04-29,S03,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,cash
TXN-002385,2026-04-29,S04,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,cash
TXN-002386,2026-04-29,S02,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-002387,2026-04-29,S02,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-002388,2026-04-29,S01,SKU-1013,Headlamp,6,24.99,149.94,10.87,cash
TXN-002389,2026-04-29,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-002390,2026-04-29,S02,SKU-1011,Camp Stove,3,49.99,149.97,10.87,cash
TXN-002391,2026-04-29,S05,SKU-1011,Camp Stove,5,49.99,249.95,18.12,online
TXN-002392,2026-04-29,S03,SKU-1010,Down Vest,4,74.50,298.00,21.60,online
TXN-002393,2026-04-29,S02,SKU-1013,Headlamp,1,24.99,24.99,1.81,online
TXN-002394,2026-04-29,S01,SKU-1003,Ball Cap,6,18.50,111.00,8.05,cash
TXN-002395,2026-04-29,S03,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-002396,2026-04-29,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,online
TXN-002397,2026-04-29,S01,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,card
TXN-002398,2026-04-29,S02,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,cash
TXN-002399,2026-04-29,S04,SKU-1010,Down Vest,3,74.50,223.50,16.20,cash
TXN-002400,2026-04-29,S01,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-002401,2026-04-29,S03,SKU-1011,Camp Stove,1,49.99,49.99,3.62,cash
TXN-002402,2026-04-29,S02,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,card
TXN-002403,2026-04-29,S02,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,cash
TXN-002404,2026-04-29,S01,SKU-1011,Camp Stove,4,49.99,199.96,14.50,card
TXN-002405,2026-04-29,S02,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-002406,2026-04-29,S01,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,cash
TXN-002407,2026-04-29,S04,SKU-1003,Ball Cap,4,18.50,74.00,5.36,cash
TXN-002408,2026-04-29,S03,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,cash
TXN-002409,2026-04-29,S04,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,online
TXN-002410,2026-04-29,S01,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-002411,2026-04-29,S05,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,card
TXN-002412,2026-04-29,S02,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-002413,2026-04-29,S03,SKU-1011,Camp Stove,5,49.99,249.95,18.12,cash
TXN-002414,2026-04-29,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-002415,2026-04-29,S02,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,online
TXN-002416,2026-04-29,S03,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
