transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000203,2026-03-06,S05,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,card
TXN-000204,2026-03-06,S05,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,online
TXN-000205,2026-03-06,S04,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,online
TXN-000206,2026-03-06,S01,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-000207,2026-03-06,S02,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,online
TXN-000208,2026-03-06,S05,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,cash
TXN-000209,2026-03-06,S04,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,cash
TXN-000210,2026-03-06,S04,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-000211,2026-03-06,S01,SKU-1013,Headlamp,2,24.99,49.98,3.62,card
TXN-000212,2026-03-06,S03,SKU-1013,Headlamp,5,24.99,124.95,9.06,cash
TXN-000213,2026-03-06,S05,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-000214,2026-03-06,S03,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,cash
TXN-000215,2026-03-06,S04,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,online
TXN-000216,2026-03-06,S02,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,cash
TXN-000217,2026-03-06,S05,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-000218,2026-03-06,S01,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,online
TXN-000219,2026-03-06,S02,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-000220,2026-03-06,S05,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,online
TXN-000221,2026-03-06,S02,SKU-1003,Ball Cap,4,18.50,74.00,5.36,cash
TXN-000222,2026-03-06,S01,SKU-1003,Ball Cap,3,18.50,55.50,4.02,cash
TXN-000223,2026-03-06,S02,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,card
TXN-000224,2026-03-06,S02,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,online
TXN-000225,2026-03-06,S05,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,cash
TXN-000226,2026-03-06,S02,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,online
TXN-000227,2026-03-06,S04,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-000228,2026-03-06,S04,SKU-1013,Headlamp,2,24.99,49.98,3.62,card
TXN-000229,2026-03-06,S03,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,online
TXN-000230,2026-03-06,S03,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-000231,2026-03-06,S05,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,cash
TXN-000232,2026-03-06,S03,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,cash
TXN-000233,2026-03-06,S05,SKU-1011,Camp Stove,1,49.99,49.99,3.62,online
TXN-000234,2026-03-06,S04,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,card
TXN-000235,2026-03-06,S03,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,cash
TXN-000236,2026-03-06,S02,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,online
TXN-000237,2026-03-06,S02,SKU-1013,Headlamp,3,24.99,74.97,5.44,cash
TXN-000238,2026-03-06,S01,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-000239,2026-03-06,S05,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,online
TXN-000240,2026-03-06,S02,SKU-1013,Headlamp,2,24.99,49.98,3.62,card
TXN-000241,2026-03-06,S01,SKU-1011,Camp Stove,2,49.99,99.98,7.25,card
TXN-000242,2026-03-06,S02,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-000243,2026-03-06,S01,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,online
TXN-000244,2026-03-06,S02,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,cash
TXN-000245,2026-03-06,S03,SKU-1003,Ball Cap,6,18.50,111.00,8.05,online
TXN-000246,2026-03-06,S03,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,cash
