transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001647,2026-04-11,S03,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,online
TXN-001648,2026-04-11,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,cash
TXN-001649,2026-04-11,S01,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,online
TXN-001650,2026-04-11,S01,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-001651,2026-04-11,S04,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-001652,2026-04-11,S03,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,card
TXN-001653,2026-04-11,S03,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,cash
TXN-001654,2026-04-11,S02,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,cash
TXN-001655,2026-04-11,S04,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,online
TXN-001656,2026-04-11,S01,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,cash
TXN-001657,2026-04-11,S01,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,cash
TXN-001658,2026-04-11,S01,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-001659,2026-04-11,S02,SKU-1003,Ball Cap,5,18.50,92.50,6.71,cash
TXN-001660,2026-04-11,S01,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,cash
TXN-001661,2026-04-11,S01,SKU-1011,Camp Stove,2,49.99,99.98,7.25,cash
TXN-001662,2026-04-11,S05,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-001663,2026-04-11,S04,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-001664,2026-04-11,S02,SKU-1013,Headlamp,2,24.99,49.98,3.62,cash
TXN-001665,2026-04-11,S02,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-001666,2026-04-11,S02,SKU-1013,Headlamp,6,24.99,149.94,10.87,cash
TXN-001667,2026-04-11,S05,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,card
TXN-001668,2026-04-11,S01,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-001669,2026-04-11,S03,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,cash
TXN-001670,2026-04-11,S01,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,online
TXN-001671,2026-04-11,S03,SKU-1010,Down Vest,5,74.50,372.50,27.01,cash
TXN-001672,2026-04-11,S04,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,cash
TXN-001673,2026-04-11,S01,SKU-1010,Down Vest,4,74.50,298.00,21.60,card
TXN-001674,2026-04-11,S01,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,cash
TXN-001675,2026-04-11,S05,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-001676,2026-04-11,S01,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,cash
TXN-001677,2026-04-11,S02,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,card
TXN-001678,2026-04-11,S01,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,cash
TXN-001679,2026-04-11,S02,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,cash
TXN-001680,2026-04-11,S02,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,cash
TXN-001681,2026-04-11,S01,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,online
TXN-001682,2026-04-11,S01,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,online
TXN-001683,2026-04-11,S05,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,cash
TXN-001684,2026-04-11,S04,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-001685,2026-04-11,S05,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-001686,2026-04-11,S01,SKU-1013,Headlamp,6,24.99,149.94,10.87,cash
