transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002337,2026-04-28,S02,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-002338,2026-04-28,S02,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-002339,2026-04-28,S05,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,cash
TXN-002340,2026-04-28,S01,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,cash
TXN-002341,2026-04-28,S04,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-002342,2026-04-28,S03,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-002343,2026-04-28,S05,SKU-1010,Down Vest,3,74.50,223.50,16.20,cash
TXN-002344,2026-04-28,S01,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,card
TXN-002345,2026-04-28,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-002346,2026-04-28,S01,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
TXN-002347,2026-04-28,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-002348,2026-04-28,S03,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,cash
TXN-002349,2026-04-28,S01,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,online
TXN-002350,2026-04-28,S02,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-002351,2026-04-28,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-002352,2026-04-28,S03,SKU-1011,Camp Stove,1,49.99,49.99,3.62,online
TXN-002353,2026-04-28,S02,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,cash
TXN-002354,2026-04-28,S01,SKU-1003,Ball Cap,1,18.50,18.50,1.34,card
TXN-002355,2026-04-28,S02,SKU-1003,Ball Cap,6,18.50,111.00,8.05,online
TXN-002356,2026-04-28,S04,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-002357,2026-04-28,S02,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-002358,2026-04-28,S03,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-002359,2026-04-28,S02,SKU-1010,Down Vest,5,74.50,372.50,27.01,online
TXN-002360,2026-04-28,S02,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,online
TXN-002361,2026-04-28,S01,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,cash
TXN-002362,2026-04-28,S01,SKU-1003,Ball Cap,1,18.50,18.50,1.34,online
TXN-002363,2026-04-28,S03,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,online
TXN-002364,2026-04-28,S02,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-002365,2026-04-28,S04,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,card
TXN-002366,2026-04-28,S02,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,online
TXN-002367,2026-04-28,S05,SKU-1010,Down Vest,4,74.50,298.00,21.60,cash
TXN-002368,2026-04-28,S01,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,online
TXN-002369,2026-04-28,S01,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,card
TXN-002370,2026-04-28,S01,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,card
TXN-002371,2026-04-28,S03,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,cash
TXN-002372,2026-04-28,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-002373,2026-04-28,S01,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-002374,2026-04-28,S04,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-002375,2026-04-28,S04,SKU-1011,Camp Stove,2,49.99,99.98,7.25,cash
TXN-002376,2026-04-28,S01,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-002377,2026-04-28,S01,SKU-1011,Camp Stove,6,49.99,299.94,21.75,online
TXN-002378,2026-04-28,S03,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,card
TXN-002379,2026-04-28,S02,SKU-1003,Ball Cap,6,18.50,111.00,8.05,cash
TXN-002380,2026-04-28,S01,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
