transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000802,2026-03-21,S01,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,card
TXN-000803,2026-03-21,S03,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,cash
TXN-000804,2026-03-21,S01,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,card
TXN-000805,2026-03-21,S05,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-000806,2026-03-21,S03,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,online
TXN-000807,2026-03-21,S05,SKU-1010,Down Vest,2,74.50,149.00,10.80,cash
TXN-000808,2026-03-21,S03,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,online
TXN-000809,2026-03-21,S03,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-000810,2026-03-21,S05,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-000811,2026-03-21,S04,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,cash
TXN-000812,2026-03-21,S01,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,card
TXN-000813,2026-03-21,S03,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,cash
TXN-000814,2026-03-21,S03,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-000815,2026-03-21,S01,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,card
TXN-000816,2026-03-21,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-000817,2026-03-21,S04,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-000818,2026-03-21,S02,SKU-1013,Headlamp,2,24.99,49.98,3.62,online
TXN-000819,2026-03-21,S03,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,cash
TXN-000820,2026-03-21,S03,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-000821,2026-03-21,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,online
TXN-000822,2026-03-21,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-000823,2026-03-21,S01,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,online
TXN-000824,2026-03-21,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-000825,2026-03-21,S03,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-000826,2026-03-21,S05,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,online
TXN-000827,2026-03-21,S03,SKU-1003,Ball Cap,3,18.50,55.50,4.02,online
TXN-000828,2026-03-21,S02,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-000829,2026-03-21,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,cash
TXN-000830,2026-03-21,S01,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,cash
TXN-000831,2026-03-21,S01,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,card
TXN-000832,2026-03-21,S05,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,cash
TXN-000833,2026-03-21,S01,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,cash
TXN-000834,2026-03-21,S05,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,card
TXN-000835,2026-03-21,S04,SKU-1003,Ball Cap,1,18.50,18.50,1.34,cash
TXN-000836,2026-03-21,S01,SKU-1011,Camp Stove,5,49.99,249.95,18.12,online
TXN-000837,2026-03-21,S03,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,online
TXN-000838,2026-03-21,S02,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,card
TXN-000839,2026-03-21,S02,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-000840,2026-03-21,S03,SKU-1003,Ball Cap,6,18.50,111.00,8.05,card
TXN-000841,2026-03-21,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-000842,2026-03-21,S03,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,card
TXN-000843,2026-03-21,S03,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-000844,2026-03-21,S04,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
