transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003338,2026-05-22,S04,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-003339,2026-05-22,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-003340,2026-05-22,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-003341,2026-05-22,S03,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,card
TXN-003342,2026-05-22,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-003343,2026-05-22,S05,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-003344,2026-05-22,S03,SKU-1011,Camp Stove,5,49.99,249.95,18.12,cash
TXN-003345,2026-05-22,S01,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-003346,2026-05-22,S02,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-003347,2026-05-22,S05,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-003348,2026-05-22,S02,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,card
TXN-003349,2026-05-22,S04,SKU-1013,Headlamp,3,24.99,74.97,5.44,online
TXN-003350,2026-05-22,S01,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,cash
TXN-003351,2026-05-22,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,online
TXN-003352,2026-05-22,S01,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,card
TXN-003353,2026-05-22,S02,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,cash
TXN-003354,2026-05-22,S01,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-003355,2026-05-22,S05,SKU-1010,Down Vest,5,74.50,372.50,27.01,cash
TXN-003356,2026-05-22,S03,SKU-1010,Down Vest,6,74.50,447.00,32.41,card
TXN-003357,2026-05-22,S02,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,card
TXN-003358,2026-05-22,S05,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-003359,2026-05-22,S05,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-003360,2026-05-22,S02,SKU-1003,Ball Cap,1,18.50,18.50,1.34,cash
TXN-003361,2026-05-22,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-003362,2026-05-22,S01,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,cash
TXN-003363,2026-05-22,S01,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,card
TXN-003364,2026-05-22,S01,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-003365,2026-05-22,S05,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,card
TXN-003366,2026-05-22,S04,SKU-1013,Headlamp,4,24.99,99.96,7.25,cash
TXN-003367,2026-05-22,S05,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,cash
TXN-003368,2026-05-22,S03,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,cash
TXN-003369,2026-05-22,S01,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-003370,2026-05-22,S02,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,card
TXN-003371,2026-05-22,S03,SKU-1014,Carabiner 4pk,5,9.99,49.95,3.62,card
TXN-003372,2026-05-22,S03,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,cash
TXN-003373,2026-05-22,S01,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
