transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000961,2026-03-25,S01,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,card
TXN-000962,2026-03-25,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-000963,2026-03-25,S01,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,online
TXN-000964,2026-03-25,S05,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-000965,2026-03-25,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,card
TXN-000966,2026-03-25,S05,SKU-1011,Camp Stove,6,49.99,299.94,21.75,online
TXN-000967,2026-03-25,S04,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,online
TXN-000968,2026-03-25,S01,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-000969,2026-03-25,S02,SKU-1003,Ball Cap,1,8148.22,8148.22,590.75,online
TXN-000970,2026-03-25,S01,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-000971,2026-03-25,S02,SKU-1011,Camp Stove,2,49.99,99.98,7.25,cash
TXN-000972,2026-03-25,S03,SKU-1010,Down Vest,6,74.50,447.00,32.41,cash
TXN-000973,2026-03-25,S05,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
TXN-000974,2026-03-25,S01,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-000975,2026-03-25,S05,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,cash
TXN-000976,2026-03-25,S01,SKU-1011,Camp Stove,1,49.99,49.99,3.62,online
TXN-000977,2026-03-25,S03,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-000978,2026-03-25,S05,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,card
TXN-000979,2026-03-25,S03,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,online
TXN-000980,2026-03-25,S04,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,cash
TXN-000981,2026-03-25,S01,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-000982,2026-03-25,S03,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,card
TXN-000983,2026-03-25,S01,SKU-1011,Camp Stove,1,49.99,49.99,3.62,card
TXN-000984,2026-03-25,S04,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,cash
TXN-000985,2026-03-25,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,cash
TXN-000986,2026-03-25,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-000987,2026-03-25,S02,SKU-1011,Camp Stove,4,49.99,199.96,14.50,cash
TXN-000988,2026-03-25,S02,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,cash
TXN-000989,2026-03-25,S03,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,cash
TXN-000990,2026-03-25,S05,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-000991,2026-03-25,S02,SKU-1011,Camp Stove,5,49.99,249.95,18.12,cash
TXN-000992,2026-03-25,S01,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-000993,2026-03-25,S03,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,card
TXN-000994,2026-03-25,S05,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,online
TXN-000995,2026-03-25,S02,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,card
TXN-000996,2026-03-25,S02,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,online
TXN-000997,2026-03-25,S01,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-000998,2026-03-25,S04,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,card
TXN-000999,2026-03-25,S01,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-001000,2026-03-25,S02,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,cash
TXN-001001,2026-03-25,S02,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-001002,2026-03-25,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,online
TXN-001003,2026-03-25,S04,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,online
TXN-001004,2026-03-25,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-001005,2026-03-25,S05,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
