transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003445,2026-05-25,S03,SKU-1011,Camp Stove,5,49.99,249.95,18.12,cash
TXN-003446,2026-05-25,S02,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-003447,2026-05-25,S04,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-003448,2026-05-25,S04,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,cash
TXN-003449,2026-05-25,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,card
TXN-003450,2026-05-25,S04,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,cash
TXN-003451,2026-05-25,S04,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,online
TXN-003452,2026-05-25,S04,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,card
TXN-003453,2026-05-25,S02,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
TXN-003454,2026-05-25,S02,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-003455,2026-05-25,S01,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-003456,2026-05-25,S01,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,online
TXN-003457,2026-05-25,S02,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,online
TXN-003458,2026-05-25,S02,SKU-1003,Ball Cap,3,18.50,55.50,4.02,card
TXN-003459,2026-05-25,S02,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,card
TXN-003460,2026-05-25,S04,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-003461,2026-05-25,S03,SKU-1013,Headlamp,4,24.99,99.96,7.25,card
TXN-003462,2026-05-25,S04,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-003463,2026-05-25,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,online
TXN-003464,2026-05-25,S05,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,online
TXN-003465,2026-05-25,S05,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-003466,2026-05-25,S03,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-003467,2026-05-25,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,cash
TXN-003468,2026-05-25,S01,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,cash
TXN-003469,2026-05-25,S03,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,online
TXN-003470,2026-05-25,S02,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,cash
TXN-003471,2026-05-25,S05,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-003472,2026-05-25,S03,SKU-1011,Camp Stove,2,49.99,99.98,7.25,online
TXN-003473,2026-05-25,S02,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,cash
TXN-003474,2026-05-25,S02,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,online
TXN-003475,2026-05-25,S04,SKU-1013,Headlamp,5,24.99,124.95,9.06,card
TXN-003476,2026-05-25,S02,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,online
TXN-003477,2026-05-25,S02,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,cash
TXN-003478,2026-05-25,S02,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,online
TXN-003479,2026-05-25,S02,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,card
TXN-003480,2026-05-25,S03,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
TXN-003481,2026-05-25,S01,SKU-1011,Camp Stove,1,49.99,49.99,3.62,card
TXN-003482,2026-05-25,S04,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-003483,2026-05-25,S01,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-003484,2026-05-25,S04,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-003485,2026-05-25,S02,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-003486,2026-05-25,S03,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,cash
TXN-003487,2026-05-25,S01,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,online
TXN-003488,2026-05-25,S02,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,cash
