transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003087,2026-05-16,S04,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,online
TXN-003088,2026-05-16,S04,SKU-1004,Graphic Tee,2,22.00,44.00,3.19,online
TXN-003089,2026-05-16,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-003090,2026-05-16,S03,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,cash
TXN-003091,2026-05-16,S01,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-003092,2026-05-16,S05,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,card
TXN-003093,2026-05-16,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,online
TXN-003094,2026-05-16,S05,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,card
TXN-003095,2026-05-16,S03,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,cash
TXN-003096,2026-05-16,S04,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,card
TXN-003097,2026-05-16,S05,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,cash
TXN-003098,2026-05-16,S02,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,card
TXN-003099,2026-05-16,S03,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-003100,2026-05-16,S04,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
TXN-003101,2026-05-16,S03,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-003102,2026-05-16,S01,SKU-1013,Headlamp,2,24.99,49.98,3.62,cash
TXN-003103,2026-05-16,S05,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,online
TXN-003104,2026-05-16,S03,SKU-1003,Ball Cap,4,18.50,74.00,5.36,cash
TXN-003105,2026-05-16,S03,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,cash
TXN-003106,2026-05-16,S04,SKU-1011,Camp Stove,3,49.99,149.97,10.87,online
TXN-003107,2026-05-16,S01,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,cash
TXN-003108,2026-05-16,S02,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,online
TXN-003109,2026-05-16,S04,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-003110,2026-05-16,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-003111,2026-05-16,S03,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-003112,2026-05-16,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,card
TXN-003113,2026-05-16,S04,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,cash
TXN-003114,2026-05-16,S05,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,card
TXN-003115,2026-05-16,S02,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-003116,2026-05-16,S03,SKU-1014,Carabiner 4pk,4,9.99,39.96,2.90,online
TXN-003117,2026-05-16,S04,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,online
TXN-003118,2026-05-16,S03,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,cash
TXN-003119,2026-05-16,S01,SKU-1013,Headlamp,5,24.99,124.95,9.06,cash
TXN-003120,2026-05-16,S02,SKU-1010,Down Vest,1,74.50,74.50,5.40,cash
TXN-003121,2026-05-16,S03,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-003122,2026-05-16,S05,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,cash
TXN-003123,2026-05-16,S04,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,online
TXN-003124,2026-05-16,S01,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-003125,2026-05-16,S01,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,card
TXN-003126,2026-05-16,S01,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,online
