transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000762,2026-03-20,S04,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,cash
TXN-000763,2026-03-20,S05,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,online
TXN-000764,2026-03-20,S03,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,online
TXN-000765,2026-03-20,S02,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-000766,2026-03-20,S01,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-000767,2026-03-20,S05,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,cash
TXN-000768,2026-03-20,S03,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-000769,2026-03-20,S05,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,cash
TXN-000770,2026-03-20,S05,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-000771,2026-03-20,S02,SKU-1003,Ball Cap,2,18.50,37.00,2.68,card
TXN-000772,2026-03-20,S01,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,online
TXN-000773,2026-03-20,S01,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,card
TXN-000774,2026-03-20,S03,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,card
TXN-000775,2026-03-20,S02,SKU-1010,Down Vest,2,74.50,149.00,10.80,cash
TXN-000776,2026-03-20,S05,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,online
TXN-000777,2026-03-20,S04,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,online
TXN-000778,2026-03-20,S04,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,cash
TXN-000779,2026-03-20,S02,SKU-1011,Camp Stove,2,49.99,99.98,7.25,online
TXN-000780,2026-03-20,S04,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,cash
TXN-000781,2026-03-20,S01,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,online
TXN-000782,2026-03-20,S03,SKU-1011,Camp Stove,3,49.99,149.97,10.87,cash
TXN-000783,2026-03-20,S02,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-000784,2026-03-20,S02,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,card
TXN-000785,2026-03-20,S04,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,cash
TXN-000786,2026-03-20,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,online
TXN-000787,2026-03-20,S05,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,cash
TXN-000788,2026-03-20,S03,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,cash
TXN-000789,2026-03-20,S02,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,online
TXN-000790,2026-03-20,S02,SKU-1010,Down Vest,1,74.50,74.50,5.40,cash
TXN-000791,2026-03-20,S05,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,card
TXN-000792,2026-03-20,S03,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,card
TXN-000793,2026-03-20,S04,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,online
TXN-000794,2026-03-20,S03,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,cash
TXN-000795,2026-03-20,S03,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,card
TXN-000796,2026-03-20,S03,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-000797,2026-03-20,S04,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,cash
TXN-000798,2026-03-20,S03,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-000799,2026-03-20,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-000800,2026-03-20,S01,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,online
TXN-000801,2026-03-20,S03,SKU-1011,Camp Stove,2,49.99,99.98,7.25,cash
