transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000611,2026-03-16,S02,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-000612,2026-03-16,S02,SKU-1010,Down Vest,2,74.50,149.00,10.80,cash
TXN-000613,2026-03-16,S03,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,online
TXN-000614,2026-03-16,S02,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,card
TXN-000615,2026-03-16,S04,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,card
TXN-000616,2026-03-16,S01,SKU-1012,Sleeping Bag,1,79.99,79.99,5.80,online
TXN-000617,2026-03-16,S01,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,online
TXN-000618,2026-03-16,S01,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,online
TXN-000619,2026-03-16,S02,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,online
TXN-000620,2026-03-16,S05,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-000621,2026-03-16,S04,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,cash
TXN-000622,2026-03-16,S01,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-000623,2026-03-16,S03,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-000624,2026-03-16,S02,SKU-1011,Camp Stove,3,49.99,149.97,10.87,card
TXN-000625,2026-03-16,S04,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,card
TXN-000626,2026-03-16,S03,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-000627,2026-03-16,S01,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-000628,2026-03-16,S02,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,cash
TXN-000629,2026-03-16,S02,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,online
TXN-000630,2026-03-16,S02,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,cash
TXN-000631,2026-03-16,S01,SKU-1013,Headlamp,2,24.99,49.98,3.62,card
TXN-000632,2026-03-16,S01,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,cash
TXN-000633,2026-03-16,S04,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,online
TXN-000634,2026-03-16,S05,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,card
TXN-000635,2026-03-16,S03,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-000636,2026-03-16,S01,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-000637,2026-03-16,S03,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,card
TXN-000638,2026-03-16,S02,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-000639,2026-03-16,S02,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,cash
TXN-000640,2026-03-16,S03,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,cash
TXN-000641,2026-03-16,S03,SKU-1005,Insulated Tumbler,3,27.99,83.97,6.09,card
TXN-000642,2026-03-16,S01,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,card
TXN-000643,2026-03-16,S05,SKU-1004,Graphic Tee,3,22.00,66.00,4.78,cash
TXN-000644,2026-03-16,S01,SKU-1010,Down Vest,6,74.50,447.00,32.41,card
TXN-000645,2026-03-16,S03,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,cash
TXN-000646,2026-03-16,S02,SKU-1009,Hiking Boots,4,89.99,359.96,26.10,cash
TXN-000647,2026-03-16,S03,SKU-1004,Graphic Tee,6,22.00,132.00,9.57,card
TXN-000648,2026-03-16,S04,SKU-1010,Down Vest,4,74.50,298.00,21.60,online
TXN-000649,2026-03-16,S03,SKU-1010,Down Vest,2,74.50,149.00,10.80,online
TXN-000650,2026-03-16,S04,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,cash
TXN-000651,2026-03-16,S01,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,online
TXN-000652,2026-03-16,S02,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
