transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001687,2026-04-12,S03,SKU-1010,Down Vest,3,74.50,223.50,16.20,card
TXN-001688,2026-04-12,S04,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,card
TXN-001689,2026-04-12,S02,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,cash
TXN-001690,2026-04-12,S01,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,card
TXN-001691,2026-04-12,S05,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,online
TXN-001692,2026-04-12,S03,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
TXN-001693,2026-04-12,S04,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-001694,2026-04-12,S02,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-001695,2026-04-12,S03,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,cash
TXN-001696,2026-04-12,S04,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,cash
TXN-001697,2026-04-12,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,online
TXN-001698,2026-04-12,S01,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-001699,2026-04-12,S01,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-001700,2026-04-12,S01,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-001701,2026-04-12,S04,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-001702,2026-04-12,S05,SKU-1010,Down Vest,3,74.50,223.50,16.20,cash
TXN-001703,2026-04-12,S01,SKU-1001,Trail Runner Socks,5,6.99,34.95,2.53,card
TXN-001704,2026-04-12,S02,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,online
TXN-001705,2026-04-12,S02,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,online
TXN-001706,2026-04-12,S01,SKU-1011,Camp Stove,6,49.99,299.94,21.75,online
TXN-001707,2026-04-12,S03,SKU-1011,Camp Stove,4,49.99,199.96,14.50,online
TXN-001708,2026-04-12,S04,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,cash
TXN-001709,2026-04-12,S03,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,cash
TXN-001710,2026-04-12,S01,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
TXN-001711,2026-04-12,S03,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,online
TXN-001712,2026-04-12,S02,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,online
TXN-001713,2026-04-12,S05,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-001714,2026-04-12,S04,SKU-1013,Headlamp,1,7869.27,7869.27,570.52,online
TXN-001715,2026-04-12,S03,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-001716,2026-04-12,S03,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,online
TXN-001717,2026-04-12,S01,SKU-1013,Headlamp,5,24.99,124.95,9.06,cash
TXN-001718,2026-04-12,S04,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,cash
TXN-001719,2026-04-12,S01,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,card
TXN-001720,2026-04-12,S03,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-001721,2026-04-12,S02,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
TXN-001722,2026-04-12,S04,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,cash
TXN-001723,2026-04-12,S05,SKU-1011,Camp Stove,5,49.99,249.95,18.12,cash
TXN-001724,2026-04-12,S05,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,card
TXN-001725,2026-04-12,S02,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,online
