transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002047,2026-04-21,S02,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,cash
TXN-002048,2026-04-21,S02,SKU-1010,Down Vest,6,74.50,447.00,32.41,cash
TXN-002049,2026-04-21,S02,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-002050,2026-04-21,S03,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,cash
TXN-002051,2026-04-21,S02,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
TXN-002052,2026-04-21,S04,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,card
TXN-002053,2026-04-21,S01,SKU-1011,Camp Stove,5,49.99,249.95,18.12,online
TXN-002054,2026-04-21,S03,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-002055,2026-04-21,S01,SKU-1003,Ball Cap,6,18.50,111.00,8.05,cash
TXN-002056,2026-04-21,S04,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,card
TXN-002057,2026-04-21,S05,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,card
TXN-002058,2026-04-21,S01,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,online
TXN-002059,2026-04-21,S03,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,online
TXN-002060,2026-04-21,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,cash
TXN-002061,2026-04-21,S03,SKU-1013,Headlamp,6,24.99,149.94,10.87,online
TXN-002062,2026-04-21,S05,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,cash
TXN-002063,2026-04-21,S03,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,online
TXN-002064,2026-04-21,S02,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-002065,2026-04-21,S03,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,cash
TXN-002066,2026-04-21,S05,SKU-1005,Insulated Tumbler,2,27.99,55.98,4.06,cash
TXN-002067,2026-04-21,S01,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,cash
TXN-002068,2026-04-21,S02,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,online
TXN-002069,2026-04-21,S02,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-002070,2026-04-21,S01,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,card
TXN-002071,2026-04-21,S01,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,online
TXN-002072,2026-04-21,S05,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,online
TXN-002073,2026-04-21,S05,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-002074,2026-04-21,S02,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,cash
TXN-002075,2026-04-21,S04,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,online
TXN-002076,2026-04-21,S02,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
TXN-002077,2026-04-21,S02,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-002078,2026-04-21,S03,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,card
TXN-002079,2026-04-21,S02,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,card
TXN-002080,2026-04-21,S04,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,online
TXN-002081,2026-04-21,S01,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,card
TXN-002082,2026-04-21,S04,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-002083,2026-04-21,S02,SKU-1011,Camp Stove,3,49.99,149.97,10.87,card
TXN-002084,2026-04-21,S04,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-002085,2026-04-21,S02,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,card
