transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-002590,2026-05-04,S05,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,card
TXN-002591,2026-05-04,S03,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-002592,2026-05-04,S05,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-002593,2026-05-04,S02,SKU-1011,Camp Stove,4,49.99,199.96,14.50,card
TXN-002594,2026-05-04,S03,SKU-1006,Trekking Poles,1,34.99,34.99,2.54,card
TXN-002595,2026-05-04,S01,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,cash
TXN-002596,2026-05-04,S04,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,card
TXN-002597,2026-05-04,S01,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-002598,2026-05-04,S02,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,online
TXN-002599,2026-05-04,S01,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-002600,2026-05-04,S03,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-002601,2026-05-04,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,card
TXN-002602,2026-05-04,S03,SKU-1013,Headlamp,5,24.99,124.95,9.06,online
TXN-002603,2026-05-04,S02,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,online
TXN-002604,2026-05-04,S05,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-002605,2026-05-04,S01,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,cash
TXN-002606,2026-05-04,S03,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,online
TXN-002607,2026-05-04,S01,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-002608,2026-05-04,S02,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-002609,2026-05-04,S01,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-002610,2026-05-04,S01,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,cash
TXN-002611,2026-05-04,S01,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,card
TXN-002612,2026-05-04,S02,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,online
TXN-002613,2026-05-04,S02,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-002614,2026-05-04,S04,SKU-1009,Hiking Boots,5,89.99,449.95,32.62,cash
TXN-002615,2026-05-04,S03,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,card
TXN-002616,2026-05-04,S04,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,card
TXN-002617,2026-05-04,S04,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,card
TXN-002618,2026-05-04,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,cash
TXN-002619,2026-05-04,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,online
TXN-002620,2026-05-04,S04,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,card
TXN-002621,2026-05-04,S04,SKU-1006,Trekking Poles,3,34.99,104.97,7.61,card
TXN-002622,2026-05-04,S03,SKU-1010,Down Vest,1,74.50,74.50,5.40,cash
TXN-002623,2026-05-04,S02,SKU-1015,Trail Mix 1lb,1,7.49,7.49,0.54,online
TXN-002624,2026-05-04,S01,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-002625,2026-05-04,S02,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,online
TXN-002626,2026-05-04,S01,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,online
TXN-002627,2026-05-04,S02,SKU-1011,Camp Stove,4,49.99,199.96,14.50,card
TXN-002628,2026-05-04,S01,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,cash
TXN-002629,2026-05-04,S03,SKU-1002,Water Bottle 24oz,2,12.99,25.98,1.88,cash
TXN-002630,2026-05-04,S04,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,cash
