transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-003489,2026-05-26,S01,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,card
TXN-003490,2026-05-26,S01,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-003491,2026-05-26,S02,SKU-1001,Trail Runner Socks,6,6.99,41.94,3.04,card
TXN-003492,2026-05-26,S01,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,cash
TXN-003493,2026-05-26,S02,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,card
TXN-003494,2026-05-26,S05,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-003495,2026-05-26,S01,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,cash
TXN-003496,2026-05-26,S03,SKU-1006,Trekking Poles,6,34.99,209.94,15.22,card
TXN-003497,2026-05-26,S03,SKU-1014,Carabiner 4pk,2,9.99,19.98,1.45,card
TXN-003498,2026-05-26,S01,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-003499,2026-05-26,S03,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-003500,2026-05-26,S04,SKU-1013,Headlamp,1,24.99,24.99,1.81,online
TXN-003501,2026-05-26,S03,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,card
TXN-003502,2026-05-26,S01,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,card
TXN-003503,2026-05-26,S01,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,cash
TXN-003504,2026-05-26,S02,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-003505,2026-05-26,S02,SKU-1007,Daypack 18L,3,449.90,1349.70,97.85,card
TXN-003506,2026-05-26,S02,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,cash
TXN-003507,2026-05-26,S04,SKU-1014,Carabiner 4pk,1,9.99,9.99,0.72,cash
TXN-003508,2026-05-26,S02,SKU-1011,Camp Stove,6,49.99,299.94,21.75,card
TXN-003509,2026-05-26,S05,SKU-1007,Daypack 18L,4,44.99,179.96,13.05,card
TXN-003510,2026-05-26,S05,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-003511,2026-05-26,S01,SKU-1002,Water Bottle 24oz,5,12.99,64.95,4.71,online
TXN-003512,2026-05-26,S03,SKU-1007,Daypack 18L,2,44.99,89.98,6.52,card
TXN-003513,2026-05-26,S05,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-003514,2026-05-26,S02,SKU-1010,Down Vest,3,74.50,223.50,16.20,online
TXN-003515,2026-05-26,S01,SKU-1011,Camp Stove,1,49.99,49.99,3.62,cash
TXN-003516,2026-05-26,S04,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,card
TXN-003517,2026-05-26,S05,SKU-1009,Hiking Boots,3,89.99,269.97,19.57,cash
TXN-003518,2026-05-26,S05,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,cash
TXN-003519,2026-05-26,S04,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-003520,2026-05-26,S01,SKU-1003,Ball Cap,4,18.50,74.00,5.36,cash
TXN-003521,2026-05-26,S01,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,card
TXN-003522,2026-05-26,S01,SKU-1001,Trail Runner Socks,3,6.99,20.97,1.52,card
TXN-003523,2026-05-26,S01,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-003524,2026-05-26,S04,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,card
TXN-003525,2026-05-26,S01,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-003526,2026-05-26,S01,SKU-1011,Camp Stove,3,49.99,149.97,10.87,online
