transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-001605,2026-04-10,S02,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,online
TXN-001606,2026-04-10,S03,SKU-1009,Hiking Boots,6,89.99,539.94,39.15,online
TXN-001607,2026-04-10,S05,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,online
TXN-001608,2026-04-10,S01,SKU-1012,Sleeping Bag,5,79.99,399.95,29.00,cash
TXN-001609,2026-04-10,S03,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,online
TXN-001610,2026-04-10,S02,SKU-1004,Graphic Tee,5,22.00,110.00,7.97,cash
TXN-001611,2026-04-10,S03,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,cash
TXN-001612,2026-04-10,S02,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,online
TXN-001613,2026-04-10,S02,SKU-1003,Ball Cap,2,18.50,37.00,2.68,cash
TXN-001614,2026-04-10,S03,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,cash
TXN-001615,2026-04-10,S04,SKU-1002,Water Bottle 24oz,3,12.99,38.97,2.83,card
TXN-001616,2026-04-10,S04,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-001617,2026-04-10,S01,SKU-1010,Down Vest,2,74.50,149.00,10.80,online
TXN-001618,2026-04-10,S03,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,cash
TXN-001619,2026-04-10,S03,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,cash
TXN-001620,2026-04-10,S03,SKU-1011,Camp Stove,3,49.99,149.97,10.87,cash
TXN-001621,2026-04-10,S02,SKU-1013,Headlamp,5,24.99,124.95,9.06,cash
TXN-001622,2026-04-10,S01,SKU-1015,Trail Mix 1lb,6,7.49,44.94,3.26,cash
TXN-001623,2026-04-10,S03,SKU-1008,Rain Jacket,4,59.99,239.96,17.40,online
TXN-001624,2026-04-10,S01,SKU-1003,Ball Cap,4,18.50,74.00,5.36,online
TXN-001625,2026-04-10,S02,SKU-1004,Graphic Tee,4,22.00,88.00,6.38,card
TXN-001626,2026-04-10,S01,SKU-1003,Ball Cap,6,18.50,111.00,8.05,cash
TXN-001627,2026-04-10,S01,SKU-1011,Camp Stove,5,49.99,249.95,18.12,card
TXN-001628,2026-04-10,S02,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,cash
TXN-001629,2026-04-10,S04,SKU-1001,Trail Runner Socks,2,6.99,13.98,1.01,card
TXN-001630,2026-04-10,S03,SKU-1015,Trail Mix 1lb,2,7.49,14.98,1.09,online
TXN-001631,2026-04-10,S02,SKU-1011,Camp Stove,3,49.99,149.97,10.87,online
TXN-001632,2026-04-10,S02,SKU-1010,Down Vest,6,74.50,447.00,32.41,card
TXN-001633,2026-04-10,S05,SKU-1011,Camp Stove,1,49.99,49.99,3.62,cash
TXN-001634,2026-04-10,S02,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,online
TXN-001635,2026-04-10,S02,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,card
TXN-001636,2026-04-10,S05,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,cash
TXN-001637,2026-04-10,S04,SKU-1007,Daypack 18L,5,44.99,224.95,16.31,cash
TXN-001638,2026-04-10,S01,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,cash
TXN-001639,2026-04-10,S04,SKU-1012,Sleeping Bag,6,79.99,479.94,34.80,card
TXN-001640,2026-04-10,S04,SKU-1002,Water Bottle 24oz,6,12.99,77.94,5.65,card
TXN-001641,2026-04-10,S04,SKU-1014,Carabiner 4pk,2,0.00,0.00,0.00,cash
TXN-001642,2026-04-10,S01,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-001643,2026-04-10,S02,SKU-1014,Carabiner 4pk,3,9.99,29.97,2.17,cash
TXN-001644,2026-04-10,S02,SKU-1003,Ball Cap,5,18.50,92.50,6.71,cash
TXN-001645,2026-04-10,S01,SKU-1013,Headlamp,3,24.99,74.97,5.44,cash
TXN-001646,2026-04-10,S01,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,online
